sample_id	contig	status	taxid	organism	is_PA	broad_group	PA_pct	on_plasmid	plasmid_score	n_hallmarks	conjugation_genes	length	mapped_reads	library_size_M	rpkm
CO6	NODE_4_length_72402_cov_31.291691	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	41.747	False				72402	24171	2.861614	116.6629632578274
CO6	NODE_518_length_5151_cov_7.571625	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	True	0.9999	0.0		5151	370	2.861614	25.101468081653575
CO6	NODE_539_length_5062_cov_9.718195	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				5062	497	2.861614	34.310195766032535
CO6	NODE_544_length_5006_cov_18.396082	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				5006	954	2.861614	66.59574436758164
CO6	NODE_63_length_22394_cov_15.990778	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				22394	3768	2.861614	58.79876013481358
CO6	NODE_67_length_21472_cov_16.999860	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				21472	3796	2.861614	61.77925309243921
CO6	NODE_688_length_4052_cov_17.802852	C	1280	Staphylococcus aureus	False	Staphylococcus aureus	41.747	True	1.0	2.0		4052	761	2.861614	65.63026656800962
CO6	NODE_6968_length_543_cov_2.668033	C	1279	Other/Unknown	False	Other/Unclassified	41.747	False				543	14	2.861614	9.009841567071652
CO6	NODE_71_length_20732_cov_14.397446	C	388272	Neisseria sp.	False	Neisseria spp.	41.747	False				20732	3115	2.861614	52.50562094972407
CO6	NODE_78_length_19927_cov_11.063154	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	41.747	False				19927	2308	2.861614	40.47462482662843
CO6	NODE_918_length_3218_cov_13.282011	C	40324	Neisseria sp.	False	Neisseria spp.	41.747	False				3218	441	2.861614	47.889631784952485
CO6	NODE_951_length_3094_cov_13.274103	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				3094	406	2.861614	45.85584200280457
CO6	NODE_97_length_17784_cov_12.596706	C	40324	Neisseria sp.	False	Neisseria spp.	41.747	False				17784	2342	2.861614	46.019976141854734
CO7	NODE_1016_length_3117_cov_42.929131	C	488	Neisseria meningitidis	False	Neisseria spp.	0.1432	False				3117	1375	1.676937	263.05656741125125
CO7	NODE_1017_length_3116_cov_4.602091	C	522373	Prevotella sp.	False	Oral anaerobes	0.1432	False				3116	152	1.676937	29.089040199410025
CO7	NODE_133_length_12634_cov_4.424279	C	40324	Neisseria sp.	False	Neisseria spp.	0.1432	False				12634	610	1.676937	28.792025304228464
CO7	NODE_14336_length_567_cov_1.660156	C	976	Other/Unknown	False	Other/Unclassified	0.1432	False				567	9	1.676937	9.46548133472866
CO7	NODE_143_length_12031_cov_5.702822	C	365659	Streptococcus sanguinis	False	Streptococcus / oral Firmicutes	0.1432	False				12031	844	1.676937	41.83347797607782
CO7	NODE_170_length_10912_cov_4.900893	C	40324	Neisseria sp.	False	Neisseria spp.	0.1432	False				10912	575	1.676937	31.42293450793124
CO7	NODE_1874_length_2015_cov_3.983673	C	40324	Neisseria sp.	False	Neisseria spp.	0.1432	False				2015	85	1.676937	25.15516255457666
CO7	NODE_2397_length_1705_cov_3.887879	C	365659	Streptococcus sanguinis	False	Streptococcus / oral Firmicutes	0.1432	False				1705	86	1.676937	30.07857939680931
CO7	NODE_277_length_7930_cov_3.946794	C	40324	Neisseria sp.	False	Neisseria spp.	0.1432	False				7930	335	1.676937	25.191548999930436
CO7	NODE_352_length_6611_cov_10.015101	C	738	Other/Unknown	False	Other/Unclassified	0.1432	True	1.0	1.0	MOBP1	6611	697	1.676937	62.87078367709426
CO7	NODE_368_length_6417_cov_4.501100	C	365659	Streptococcus sanguinis	False	Streptococcus / oral Firmicutes	0.1432	False				6417	405	1.676937	37.63624065070933
CO7	NODE_374_length_6325_cov_3.871930	C	40324	Neisseria sp.	False	Neisseria spp.	0.1432	False				6325	269	1.676937	25.36150390192041
CO7	NODE_73_length_20352_cov_5.965611	C	40324	Neisseria sp.	False	Neisseria spp.	0.1432	False				20352	1311	1.676937	38.413055222054055
CO7	NODE_9684_length_711_cov_1.545732	C	1236518	Other/Unknown	False	Other/Unclassified	0.1432	False				711	11	1.676937	9.22584889587477
CO8	NODE_10085_length_1385_cov_3.481203	U	0	Unclassified	False	Other/Unclassified	0.5916	False				1385	57	11.378623	3.616890607680711
CO8	NODE_10621_length_1339_cov_53.313084	C	2650157	Rothia sp.	False	Rothia / Actinomyces	0.5916	False				1339	737	11.378623	48.37235175945714
CO8	NODE_12456_length_1215_cov_9.213793	C	862965	Rothia mucilaginosa	False	Rothia / Actinomyces	0.5916	False				1215	118	11.378623	8.535245570908362
CO8	NODE_12594_length_1206_cov_534.419635	C	488	Neisseria meningitidis	False	Neisseria spp.	0.5916	False				1206	6629	11.378623	483.0710403547594
CO8	NODE_13412_length_1162_cov_2.734417	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				1162	33	11.378623	2.495847830782482
CO8	NODE_15120_length_1081_cov_2.802144	C	2	Bacteria (unclassified)	False	Other/Unclassified	0.5916	False				1081	33	11.378623	2.6828632556607253
CO8	NODE_1549_length_4766_cov_3.694332	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				4766	191	11.378623	3.5220021825018475
CO8	NODE_16134_length_1040_cov_3.273096	C	28196	Other/Unknown	False	Other/Unclassified	0.5916	False				1040	38	11.378623	3.211149674126785
CO8	NODE_16590_length_1023_cov_3.040289	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				1023	31	11.378623	2.663154434682501
CO8	NODE_18916_length_945_cov_2.284270	C	84998	Other/Unknown	False	Other/Unclassified	0.5916	False				945	25	11.378623	2.3249760937704376
CO8	NODE_19735_length_921_cov_1.730947	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				921	16	11.378623	1.5267595456160268
CO8	NODE_20220_length_907_cov_1.795775	C	862965	Rothia mucilaginosa	False	Rothia / Actinomyces	0.5916	False				907	21	11.378623	2.0348026717033885
CO8	NODE_23378_length_827_cov_2.343264	C	286	Pseudomonas sp.	True	Pseudomonas aeruginosa	0.5916	False				827	20	11.378623	2.125371132878417
CO8	NODE_2415_length_3508_cov_4.003765	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				3508	152	11.378623	3.807976808542595
CO8	NODE_2429_length_3496_cov_25.025574	C	91061	Other/Unknown	False	Other/Unclassified	0.5916	False				3496	963	11.378623	24.20834804913478
CO8	NODE_25299_length_787_cov_4.934426	C	1224	Proteobacteria (unclassified)	True	Pseudomonas aeruginosa	0.5916	False				787	38	11.378623	4.24345064941786
CO8	NODE_26822_length_759_cov_3.438920	C	286	Pseudomonas sp.	True	Pseudomonas aeruginosa	0.5916	False				759	25	11.378623	2.8947330811766316
CO8	NODE_2845_length_3141_cov_4.183409	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				3141	149	11.378623	4.16896859450298
CO8	NODE_2922_length_3098_cov_3.100230	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				3098	104	11.378623	2.9502730858070834
CO8	NODE_30541_length_698_cov_1.320373	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				698	11	11.378623	1.3849929223348825
CO8	NODE_3154_length_2938_cov_3.142213	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				2938	102	11.378623	3.0511156661474805
CO8	NODE_3196_length_2917_cov_3.487421	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				2917	112	11.378623	3.3743636580687433
CO8	NODE_3355_length_2829_cov_3.926099	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				2829	125	11.378623	3.883178523529628
CO8	NODE_3418_length_2793_cov_3.451790	C	727	Haemophilus influenzae	False	Haemophilus spp.	0.5916	True	0.9996	0.0		2793	105	11.378623	3.3039133964106213
CO8	NODE_34723_length_643_cov_2.263605	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				643	14	11.378623	1.9134950992586557
CO8	NODE_3625_length_2673_cov_3.462567	C	862965	Rothia mucilaginosa	False	Rothia / Actinomyces	0.5916	False				2673	118	11.378623	3.879657077685619
CO8	NODE_3863_length_2558_cov_2.787056	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				2558	76	11.378623	2.611099031346252
CO8	NODE_38760_length_600_cov_2.264220	C	286	Pseudomonas sp.	True	Pseudomonas aeruginosa	0.5916	False				600	13	11.378623	1.9041554207979885
CO8	NODE_3984_length_2498_cov_2.754810	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				2498	76	11.378623	2.673815581338556
CO8	NODE_4197_length_2415_cov_2.938136	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				2415	78	11.378623	2.8384925527423426
CO8	NODE_4604_length_2266_cov_2.538218	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				2266	63	11.378623	2.44337955415045
CO8	NODE_4636_length_2253_cov_6.425842	C	488	Neisseria meningitidis	False	Neisseria spp.	0.5916	False				2253	160	11.378623	6.241214121226633
CO8	NODE_4641_length_2251_cov_11.112933	C	171549	Bacteroidales (unclassified)	False	Other/Unclassified	0.5916	False				2251	257	11.378623	10.033857290334204
CO8	NODE_4681_length_2239_cov_3.562729	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				2239	86	11.378623	3.375628533108056
CO8	NODE_5116_length_2120_cov_3.314770	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	0.5916	False				2120	80	11.378623	3.316380994132926
CO8	NODE_5395_length_2039_cov_20.377016	C	43675	Stenotrophomonas sp.	False	Stenotrophomonas spp.	0.5916	False				2039	406	11.378623	17.499236447217335
CO8	NODE_5962_length_1916_cov_2.612574	C	862965	Rothia mucilaginosa	False	Rothia / Actinomyces	0.5916	False				1916	68	11.378623	3.119059786757585
CO8	NODE_6035_length_1899_cov_2.392625	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				1899	46	11.378623	2.1288406697462015
CO8	NODE_6401_length_1832_cov_3.475521	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	0.5916	False				1832	69	11.378623	3.3100451134126936
CO8	NODE_7750_length_1627_cov_2.789440	C	1224	Proteobacteria (unclassified)	True	Pseudomonas aeruginosa	0.5916	False				1627	52	11.378623	2.808834056493652
CO8	NODE_7754_length_1626_cov_4.020369	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				1626	70	11.378623	3.783448182113516
CO8	NODE_781_length_7913_cov_30.874650	C	1301	Streptococcus sp.	False	Streptococcus / oral Firmicutes	0.5916	True	1.0	2.0	MOBV	7913	2630	11.378623	29.209550535333538
CO8	NODE_8873_length_1499_cov_2.189751	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				1499	36	11.378623	2.1106253958657843
CO8	NODE_9303_length_1458_cov_1.732716	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	0.5916	False				1458	26	11.378623	1.567206107652665
CO8	NODE_9436_length_1444_cov_3.706983	C	1114965	Other/Unknown	False	Other/Unclassified	0.5916	False				1444	78	11.378623	4.747201880105788
CO8	NODE_9788_length_1413_cov_3.381443	C	286	Pseudomonas sp.	True	Pseudomonas aeruginosa	0.5916	False				1413	51	11.378623	3.1720374476791573
CO9	NODE_10_length_211963_cov_81.828586	C	1457392	Granulicatella sp.	False	Streptococcus / oral Firmicutes	77.8997	False				211963	187699	7.545456	117.35900269862624
CO9	NODE_11_length_210559_cov_87.555381	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	77.8997	False				210559	199141	7.545456	125.34337470848196
CO9	NODE_12_length_210114_cov_78.490029	C	381754	Bradyrhizobiaceae (unclassified)	False	Other/Unclassified	77.8997	False				210114	178779	7.545456	112.76544086637732
CO9	NODE_13_length_186263_cov_69.619866	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	77.8997	True	0.9974	1.0	T_virB9	186263	139502	7.545456	99.25864666346484
CO9	NODE_1472_length_1523_cov_2.646458	C	1316408	Haemophilus sp.	False	Haemophilus spp.	77.8997	False				1523	45	7.545456	3.915859666466246
CO9	NODE_14_length_177870_cov_70.064843	C	1352354	Haemophilus sp.	False	Haemophilus spp.	77.8997	False				177870	134242	7.545456	100.02307867613614
CO9	NODE_16_length_161966_cov_71.863752	C	1408276	Other/Unknown	False	Other/Unclassified	77.8997	False				161966	126085	7.545456	103.17015311700014
CO9	NODE_17_length_138739_cov_94.290207	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	77.8997	True	0.9965	0.0		138739	140378	7.545456	134.09574572859182
CO9	NODE_18_length_135979_cov_68.648804	C	1352355	Haemophilus parainfluenzae	False	Haemophilus spp.	77.8997	False				135979	100087	7.545456	97.5484421245561
CO9	NODE_1_length_432471_cov_78.765270	C	1448140	Prevotella sp.	False	Oral anaerobes	77.8997	False				432471	367839	7.545456	112.72371463152912
CO9	NODE_21_length_124211_cov_61.269612	C	1415629	Rothia dentocariosa	False	Rothia / Actinomyces	77.8997	False				124211	81986	7.545456	87.4770540713419
CO9	NODE_238_length_4038_cov_3.340196	C	1301	Streptococcus sp.	False	Streptococcus / oral Firmicutes	77.8997	False				4038	145	7.545456	4.759005390149542
CO9	NODE_23_length_111569_cov_66.961790	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	77.8997	False				111569	80734	7.545456	95.9019502227154
CO9	NODE_26_length_99687_cov_72.174904	C	388272	Neisseria sp.	False	Neisseria spp.	77.8997	False				99687	77885	7.545456	103.5451607925937
CO9	NODE_2_length_411648_cov_69.791202	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	77.8997	False				411648	309554	7.545456	99.66092634286166
CO9	NODE_325_length_3325_cov_7.695719	C	43675	Stenotrophomonas sp.	False	Stenotrophomonas spp.	77.8997	False				3325	283	7.545456	11.280005072574436
CO9	NODE_35_length_51757_cov_76.945341	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	77.8997	True	0.9946	0.0		51757	43111	7.545456	110.39096011549832
CO9	NODE_3734_length_923_cov_1.902074	C	1316408	Haemophilus sp.	False	Haemophilus spp.	77.8997	False				923	19	7.545456	2.7281384655960936
CO9	NODE_3_length_322682_cov_83.902014	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	77.8997	False				322682	293081	7.545456	120.37254248250362
CO9	NODE_40_length_40271_cov_70.109683	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	77.8997	False				40271	30216	7.545456	99.43953089132286
CO9	NODE_4923_length_782_cov_4.437414	C	1301	Streptococcus sp.	False	Streptococcus / oral Firmicutes	77.8997	False				782	34	7.545456	5.762178040606852
CO9	NODE_4_length_307668_cov_63.877570	C	381754	Bradyrhizobiaceae (unclassified)	False	Other/Unclassified	77.8997	False				307668	211459	7.545456	91.08741027549092
CO9	NODE_55_length_16879_cov_27.821862	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	77.8997	True	0.9999	1.0		16879	5083	7.545456	39.910567720203005
CO9	NODE_5_length_281646_cov_67.761985	C	1415629	Rothia dentocariosa	False	Rothia / Actinomyces	77.8997	False				281646	206498	7.545456	97.16878472860392
CO9	NODE_6262_length_677_cov_3.302251	C	1239	Firmicutes (unclassified)	False	Other/Unclassified	77.8997	False				677	25	7.545456	4.894021230943782
CO9	NODE_8853_length_559_cov_2.009921	C	1279	Other/Unknown	False	Other/Unclassified	77.8997	False				559	12	7.545456	2.8450109824820955
CO9	NODE_8_length_238086_cov_74.188635	C	941193	Prevotella sp.	False	Oral anaerobes	77.8997	False				238086	191268	7.545456	106.46894902610066
CO9	NODE_9_length_222219_cov_54.613236	C	1457392	Granulicatella sp.	False	Streptococcus / oral Firmicutes	77.8997	False				222219	130983	7.545456	78.11748511483972
